OrderID,OrderDate,CustomerID,CustomerName,Region,City,ProductID,ProductName,Category,Quantity,UnitPrice,SalesAmount,Discount,Profit
O00237,2025-06-24,C264,Customer 264,Region 2,City 25,P067,Product 67,Category 7,2,245.24,490.48,20,57.8
O00238,2025-09-30,C178,Customer 178,Region 3,City 29,P010,Product 10,Category 10,1,293.01,293.01,5,67.69
O00239,2025-09-17,C062,Customer 62,Region 8,City 3,P052,Product 52,Category 7,4,409.71,1638.84,5,249.95
O00240,2025-12-04,C182,Customer 182,Region 5,City 3,P002,Product 2,Category 2,10,181.44,1814.4,5,153.46
O00241,2025-05-29,C032,Customer 32,Region 4,City 3,P055,Product 55,Category 10,6,215.67,1294.02,10,292.26
O00242,2025-07-13,C248,Customer 248,Region 6,City 9,P068,Product 68,Category 8,8,366.31,2930.48,5,519.17
O00243,2025-09-03,C215,Customer 215,Region 9,City 6,P061,Product 61,Category 1,5,126.53,632.65,15,181.51
O00244,2025-04-07,C058,Customer 58,Region 4,City 29,P012,Product 12,Category 12,4,453.15,1812.6,10,95.31
O00245,2025-10-31,C284,Customer 284,Region 8,City 15,P048,Product 48,Category 3,6,392.2,2353.2,20,537.32
O00246,2025-04-25,C135,Customer 135,Region 2,City 16,P016,Product 16,Category 1,9,29.92,269.28,5,33.71
O00247,2025-05-18,C136,Customer 136,Region 5,City 17,P078,Product 78,Category 3,9,382.56,3443.04,20,839.59
O00248,2025-01-31,C043,Customer 43,Region 9,City 14,P048,Product 48,Category 3,4,392.2,1568.8,0,342.83
O00249,2025-04-27,C107,Customer 107,Region 5,City 18,P013,Product 13,Category 13,8,47.04,376.32,5,42.92
O00250,2025-09-19,C200,Customer 200,Region 3,City 21,P061,Product 61,Category 1,10,126.53,1265.3,5,184.47
O00251,2025-08-17,C107,Customer 107,Region 5,City 18,P072,Product 72,Category 12,4,27.53,110.12,20,25.31
O00252,2025-08-21,C054,Customer 54,Region 10,City 25,P013,Product 13,Category 13,10,47.04,470.4,5,50.47
O00253,2025-07-09,C278,Customer 278,Region 2,City 9,P099,Product 99,Category 9,1,154.71,154.71,20,33.23
O00254,2025-08-05,C286,Customer 286,Region 10,City 17,P024,Product 24,Category 9,3,73.05,219.15,5,19.94
O00255,2025-05-22,C219,Customer 219,Region 1,City 10,P057,Product 57,Category 12,3,310.13,930.39,10,72.94
O00256,2025-07-04,C089,Customer 89,Region 3,City 30,P009,Product 9,Category 9,1,154.35,154.35,0,34.57
O00257,2025-06-04,C073,Customer 73,Region 7,City 14,P054,Product 54,Category 9,7,12.91,90.37,0,7.78
O00258,2025-09-25,C239,Customer 239,Region 2,City 30,P057,Product 57,Category 12,8,310.13,2481.04,15,458.84
O00259,2025-02-22,C091,Customer 91,Region 8,City 2,P021,Product 21,Category 6,4,126.09,504.36,15,31.48
O00260,2025-02-27,C066,Customer 66,Region 5,City 7,P017,Product 17,Category 2,5,373.36,1866.8,10,281.04
O00261,2025-06-14,C204,Customer 204,Region 3,City 25,P035,Product 35,Category 5,3,149.03,447.09,15,86.22
O00262,2025-11-20,C139,Customer 139,Region 8,City 20,P043,Product 43,Category 13,6,374.4,2246.4,10,210.81
O00263,2025-06-24,C297,Customer 297,Region 8,City 28,P026,Product 26,Category 11,4,474.87,1899.48,15,465.18
O00264,2025-11-06,C031,Customer 31,Region 5,City 2,P080,Product 80,Category 5,4,322.73,1290.92,20,75.69
O00265,2025-06-13,C049,Customer 49,Region 2,City 20,P037,Product 37,Category 7,3,329.5,988.5,10,139.56
O00266,2025-03-07,C193,Customer 193,Region 4,City 14,P021,Product 21,Category 6,9,126.09,1134.81,5,81.49
O00267,2025-05-23,C046,Customer 46,Region 4,City 17,P077,Product 77,Category 2,2,475.01,950.02,20,155.8
O00268,2025-05-25,C186,Customer 186,Region 8,City 7,P061,Product 61,Category 1,4,126.53,506.12,10,34.6
O00269,2025-06-17,C100,Customer 100,Region 1,City 11,P028,Product 28,Category 13,9,186.78,1681.02,15,132.46
O00270,2025-01-30,C181,Customer 181,Region 4,City 2,P044,Product 44,Category 14,6,37.1,222.6,10,15.81
O00271,2025-10-19,C214,Customer 214,Region 3,City 5,P039,Product 39,Category 9,6,489.97,2939.82,5,433.97
O00272,2025-04-04,C170,Customer 170,Region 4,City 21,P083,Product 83,Category 8,1,465.48,465.48,15,46.49
O00273,2025-07-06,C058,Customer 58,Region 4,City 29,P026,Product 26,Category 11,6,474.87,2849.22,15,736.95
O00274,2025-01-25,C015,Customer 15,Region 6,City 16,P038,Product 38,Category 8,9,30.8,277.2,10,17.18
O00275,2025-07-01,C192,Customer 192,Region 3,City 13,P097,Product 97,Category 7,4,226.37,905.48,0,242.94
O00276,2025-02-04,C084,Customer 84,Region 9,City 25,P008,Product 8,Category 8,3,252.32,756.96,15,202.11
O00277,2025-07-07,C075,Customer 75,Region 3,City 16,P042,Product 42,Category 12,4,416.99,1667.96,0,384.45
O00278,2025-03-12,C277,Customer 277,Region 10,City 8,P090,Product 90,Category 15,5,299.19,1495.95,0,319.36
O00279,2025-12-27,C207,Customer 207,Region 2,City 28,P024,Product 24,Category 9,2,73.05,146.1,15,17.32
O00280,2025-06-18,C100,Customer 100,Region 1,City 11,P007,Product 7,Category 7,9,451.77,4065.93,15,925.74
O00281,2025-06-25,C187,Customer 187,Region 3,City 8,P078,Product 78,Category 3,10,382.56,3825.6,15,697.55
O00282,2025-02-15,C179,Customer 179,Region 5,City 30,P088,Product 88,Category 13,6,289.01,1734.06,20,489.46
O00283,2025-02-11,C138,Customer 138,Region 2,City 19,P006,Product 6,Category 6,8,65.37,522.96,15,155.38
O00284,2025-05-21,C250,Customer 250,Region 5,City 11,P087,Product 87,Category 12,6,230.44,1382.64,5,129.27
O00285,2025-05-07,C275,Customer 275,Region 9,City 6,P097,Product 97,Category 7,10,226.37,2263.7,0,474.44
O00286,2025-05-12,C276,Customer 276,Region 2,City 7,P094,Product 94,Category 4,9,65.36,588.24,20,52.64
O00287,2025-07-01,C100,Customer 100,Region 1,City 11,P023,Product 23,Category 8,8,444.27,3554.16,10,872.84
O00288,2025-09-07,C123,Customer 123,Region 5,City 4,P009,Product 9,Category 9,9,154.35,1389.15,10,391.87
O00289,2025-09-26,C105,Customer 105,Region 7,City 16,P071,Product 71,Category 11,2,289.19,578.38,0,140.11
O00290,2025-10-19,C240,Customer 240,Region 5,City 1,P015,Product 15,Category 15,7,366.97,2568.79,20,628.65
O00291,2025-12-05,C174,Customer 174,Region 10,City 25,P045,Product 45,Category 15,8,189.29,1514.32,15,147.87
O00292,2025-12-08,C267,Customer 267,Region 5,City 28,P083,Product 83,Category 8,7,465.48,3258.36,0,747.56
O00293,2025-04-28,C141,Customer 141,Region 2,City 22,P018,Product 18,Category 3,6,218.78,1312.68,15,310.02
O00294,2025-07-28,C191,Customer 191,Region 5,City 12,P004,Product 4,Category 4,2,446.21,892.42,15,185.77
O00295,2025-03-24,C032,Customer 32,Region 4,City 3,P075,Product 75,Category 15,4,418.32,1673.28,15,111.95
O00296,2025-03-04,C101,Customer 101,Region 7,City 12,P089,Product 89,Category 14,2,220.92,441.84,0,42.01
O00297,2025-02-01,C161,Customer 161,Region 10,City 12,P001,Product 1,Category 1,3,254.75,764.25,10,152.61
O00298,2025-03-22,C277,Customer 277,Region 10,City 8,P061,Product 61,Category 1,8,126.53,1012.24,20,228.03
O00299,2025-01-06,C107,Customer 107,Region 5,City 18,P034,Product 34,Category 4,8,389.34,3114.72,10,804.69
O00300,2025-08-31,C012,Customer 12,Region 1,City 13,P020,Product 20,Category 5,6,261.28,1567.68,20,264.39
O00301,2025-09-28,C036,Customer 36,Region 9,City 7,P066,Product 66,Category 6,5,79.06,395.3,0,42.26
O00302,2025-11-01,C149,Customer 149,Region 9,City 30,P048,Product 48,Category 3,5,392.2,1961.0,5,462.85
O00303,2025-09-22,C084,Customer 84,Region 9,City 25,P009,Product 9,Category 9,4,154.35,617.4,20,88.78
O00304,2025-03-01,C085,Customer 85,Region 3,City 26,P068,Product 68,Category 8,3,366.31,1098.93,10,251.84
O00305,2025-05-06,C182,Customer 182,Region 5,City 3,P056,Product 56,Category 11,5,261.99,1309.95,0,240.27
O00306,2025-03-22,C159,Customer 159,Region 9,City 10,P048,Product 48,Category 3,9,392.2,3529.8,5,190.32
O00307,2025-06-08,C131,Customer 131,Region 7,City 12,P098,Product 98,Category 8,4,335.46,1341.84,15,147.97
O00308,2025-12-14,C253,Customer 253,Region 7,City 14,P064,Product 64,Category 4,8,445.94,3567.52,20,791.91
O00309,2025-06-14,C181,Customer 181,Region 4,City 2,P046,Product 46,Category 1,3,42.09,126.27,20,16.27
O00310,2025-11-29,C056,Customer 56,Region 10,City 27,P098,Product 98,Category 8,10,335.46,3354.6,5,638.18
O00311,2025-11-01,C251,Customer 251,Region 1,City 12,P056,Product 56,Category 11,1,261.99,261.99,5,27.69
O00312,2025-06-14,C060,Customer 60,Region 4,City 1,P088,Product 88,Category 13,5,289.01,1445.05,10,187.64
O00313,2025-07-23,C262,Customer 262,Region 3,City 23,P011,Product 11,Category 11,7,48.35,338.45,15,69.85
O00314,2025-10-30,C229,Customer 229,Region 2,City 20,P026,Product 26,Category 11,10,474.87,4748.7,15,1339.99
O00315,2025-05-27,C216,Customer 216,Region 9,City 7,P043,Product 43,Category 13,5,374.4,1872.0,0,375.06
O00316,2025-04-10,C239,Customer 239,Region 2,City 30,P056,Product 56,Category 11,7,261.99,1833.93,15,468.22
O00317,2025-07-30,C046,Customer 46,Region 4,City 17,P093,Product 93,Category 3,8,53.85,430.8,20,51.97
O00318,2025-11-11,C105,Customer 105,Region 7,City 16,P025,Product 25,Category 10,9,34.77,312.93,20,61.66
O00319,2025-07-13,C081,Customer 81,Region 7,City 22,P017,Product 17,Category 2,3,373.36,1120.08,20,139.18
O00320,2025-10-21,C118,Customer 118,Region 4,City 29,P097,Product 97,Category 7,3,226.37,679.11,0,135.04
O00321,2025-01-07,C013,Customer 13,Region 6,City 14,P061,Product 61,Category 1,2,126.53,253.06,0,31.19
O00322,2025-08-28,C212,Customer 212,Region 5,City 3,P084,Product 84,Category 9,6,410.58,2463.48,10,276.19
O00323,2025-02-06,C266,Customer 266,Region 10,City 27,P078,Product 78,Category 3,10,382.56,3825.6,15,386.6
O00324,2025-10-08,C182,Customer 182,Region 5,City 3,P024,Product 24,Category 9,10,73.05,730.5,5,215.23
O00325,2025-01-28,C114,Customer 114,Region 5,City 25,P093,Product 93,Category 3,1,53.85,53.85,5,14.75
O00326,2025-01-28,C170,Customer 170,Region 4,City 21,P011,Product 11,Category 11,3,48.35,145.05,15,39.39
O00327,2025-05-06,C142,Customer 142,Region 2,City 23,P019,Product 19,Category 4,5,20.62,103.1,15,15.92
O00328,2025-06-10,C299,Customer 299,Region 8,City 30,P018,Product 18,Category 3,3,218.78,656.34,10,101.76
O00329,2025-03-11,C230,Customer 230,Region 1,City 21,P034,Product 34,Category 4,7,389.34,2725.38,0,144.18
O00330,2025-12-05,C200,Customer 200,Region 3,City 21,P052,Product 52,Category 7,2,409.71,819.42,10,81.39
O00331,2025-10-02,C064,Customer 64,Region 2,City 5,P011,Product 11,Category 11,5,48.35,241.75,5,66.08
O00332,2025-05-04,C298,Customer 298,Region 4,City 29,P091,Product 91,Category 1,3,338.65,1015.95,10,253.11
O00333,2025-02-08,C249,Customer 249,Region 2,City 10,P091,Product 91,Category 1,1,338.65,338.65,15,69.22
O00334,2025-03-27,C221,Customer 221,Region 1,City 12,P029,Product 29,Category 14,10,260.21,2602.1,15,461.65
O00335,2025-06-12,C133,Customer 133,Region 4,City 14,P035,Product 35,Category 5,3,149.03,447.09,0,128.92
O00336,2025-10-07,C183,Customer 183,Region 1,City 4,P022,Product 22,Category 7,7,474.2,3319.4,10,511.91
O00337,2025-10-13,C056,Customer 56,Region 10,City 27,P034,Product 34,Category 4,6,389.34,2336.04,10,204.57
O00338,2025-03-10,C058,Customer 58,Region 4,City 29,P009,Product 9,Category 9,1,154.35,154.35,15,41.26
O00339,2025-05-14,C088,Customer 88,Region 5,City 29,P072,Product 72,Category 12,7,27.53,192.71,15,19.09
O00340,2025-09-19,C086,Customer 86,Region 5,City 27,P093,Product 93,Category 3,7,53.85,376.95,15,58.31
O00341,2025-01-20,C290,Customer 290,Region 2,City 21,P092,Product 92,Category 2,4,134.34,537.36,0,48.53
O00342,2025-03-19,C194,Customer 194,Region 1,City 15,P035,Product 35,Category 5,4,149.03,596.12,15,164.8
O00343,2025-12-29,C109,Customer 109,Region 8,City 20,P067,Product 67,Category 7,10,245.24,2452.4,15,311.74
O00344,2025-03-19,C209,Customer 209,Region 10,City 30,P095,Product 95,Category 5,6,177.16,1062.96,15,77.3
O00345,2025-07-30,C158,Customer 158,Region 9,City 9,P051,Product 51,Category 6,4,16.21,64.84,0,8.29
O00346,2025-10-20,C277,Customer 277,Region 10,City 8,P073,Product 73,Category 13,8,98.73,789.84,0,199.04
O00347,2025-06-12,C014,Customer 14,Region 7,City 15,P004,Product 4,Category 4,8,446.21,3569.68,20,645.75
O00348,2025-12-24,C170,Customer 170,Region 4,City 21,P064,Product 64,Category 4,2,445.94,891.88,15,225.57
O00349,2025-09-11,C175,Customer 175,Region 4,City 26,P100,Product 100,Category 10,9,118.57,1067.13,15,317.61
O00350,2025-09-12,C276,Customer 276,Region 2,City 7,P086,Product 86,Category 11,6,371.95,2231.7,20,286.57
O00351,2025-12-29,C126,Customer 126,Region 7,City 7,P069,Product 69,Category 9,4,386.3,1545.2,20,210.25
O00352,2025-02-20,C003,Customer 3,Region 9,City 4,P070,Product 70,Category 10,10,231.01,2310.1,10,422.41
O00353,2025-11-04,C098,Customer 98,Region 5,City 9,P019,Product 19,Category 4,5,20.62,103.1,10,18.47
O00354,2025-08-12,C218,Customer 218,Region 4,City 9,P006,Product 6,Category 6,1,65.37,65.37,10,9.12
O00355,2025-11-01,C135,Customer 135,Region 2,City 16,P099,Product 99,Category 9,10,154.71,1547.1,5,84.96
O00356,2025-05-15,C279,Customer 279,Region 9,City 10,P003,Product 3,Category 3,6,436.22,2617.32,10,292.53
O00357,2025-10-14,C298,Customer 298,Region 4,City 29,P061,Product 61,Category 1,3,126.53,379.59,10,72.86
O00358,2025-01-11,C035,Customer 35,Region 1,City 6,P079,Product 79,Category 4,4,47.04,188.16,15,41.37
O00359,2025-06-21,C191,Customer 191,Region 5,City 12,P094,Product 94,Category 4,9,65.36,588.24,0,97.15
O00360,2025-10-20,C276,Customer 276,Region 2,City 7,P100,Product 100,Category 10,9,118.57,1067.13,10,197.58
O00361,2025-04-25,C130,Customer 130,Region 3,City 11,P001,Product 1,Category 1,2,254.75,509.5,0,51.53
O00362,2025-09-17,C158,Customer 158,Region 9,City 9,P046,Product 46,Category 1,8,42.09,336.72,20,28.27
O00363,2025-08-08,C030,Customer 30,Region 1,City 1,P007,Product 7,Category 7,4,451.77,1807.08,10,514.94
O00364,2025-01-22,C264,Customer 264,Region 2,City 25,P077,Product 77,Category 2,5,475.01,2375.05,5,217.89
O00365,2025-02-07,C151,Customer 151,Region 10,City 2,P089,Product 89,Category 14,6,220.92,1325.52,20,241.05
O00366,2025-06-09,C295,Customer 295,Region 2,City 26,P044,Product 44,Category 14,2,37.1,74.2,15,8.77
O00367,2025-04-26,C067,Customer 67,Region 1,City 8,P027,Product 27,Category 12,7,273.37,1913.59,5,261.85
O00368,2025-09-28,C041,Customer 41,Region 4,City 12,P093,Product 93,Category 3,2,53.85,107.7,15,7.02
O00369,2025-12-02,C232,Customer 232,Region 2,City 23,P065,Product 65,Category 5,1,194.4,194.4,0,51.7
O00370,2025-08-12,C209,Customer 209,Region 10,City 30,P056,Product 56,Category 11,1,261.99,261.99,20,30.29
O00371,2025-03-29,C020,Customer 20,Region 4,City 21,P001,Product 1,Category 1,8,254.75,2038.0,0,332.64
O00372,2025-07-22,C036,Customer 36,Region 9,City 7,P099,Product 99,Category 9,2,154.71,309.42,20,47.55
O00373,2025-08-25,C129,Customer 129,Region 10,City 10,P043,Product 43,Category 13,7,374.4,2620.8,0,310.03
O00374,2025-07-14,C117,Customer 117,Region 10,City 28,P067,Product 67,Category 7,10,245.24,2452.4,15,351.06
O00375,2025-09-26,C172,Customer 172,Region 1,City 23,P018,Product 18,Category 3,4,218.78,875.12,15,75.81
O00376,2025-10-09,C213,Customer 213,Region 2,City 4,P078,Product 78,Category 3,4,382.56,1530.24,0,212.81
O00377,2025-12-23,C073,Customer 73,Region 7,City 14,P089,Product 89,Category 14,9,220.92,1988.28,5,329.84
O00378,2025-07-21,C175,Customer 175,Region 4,City 26,P078,Product 78,Category 3,6,382.56,2295.36,20,510.51
O00379,2025-06-01,C154,Customer 154,Region 10,City 5,P008,Product 8,Category 8,5,252.32,1261.6,10,263.18
O00380,2025-12-09,C051,Customer 51,Region 10,City 22,P065,Product 65,Category 5,10,194.4,1944.0,5,500.61
O00381,2025-03-25,C073,Customer 73,Region 7,City 14,P057,Product 57,Category 12,1,310.13,310.13,15,92.85
O00382,2025-06-19,C287,Customer 287,Region 1,City 18,P025,Product 25,Category 10,9,34.77,312.93,15,82.17
O00383,2025-01-05,C265,Customer 265,Region 8,City 26,P024,Product 24,Category 9,5,73.05,365.25,5,100.91
O00384,2025-07-07,C179,Customer 179,Region 5,City 30,P082,Product 82,Category 7,3,387.7,1163.1,5,319.14
O00385,2025-04-13,C086,Customer 86,Region 5,City 27,P045,Product 45,Category 15,9,189.29,1703.61,5,263.97
O00386,2025-12-18,C157,Customer 157,Region 2,City 8,P029,Product 29,Category 14,8,260.21,2081.68,5,579.27
O00387,2025-03-12,C103,Customer 103,Region 3,City 14,P044,Product 44,Category 14,6,37.1,222.6,5,47.44
O00388,2025-10-10,C191,Customer 191,Region 5,City 12,P024,Product 24,Category 9,7,73.05,511.35,5,135.18
O00389,2025-02-17,C270,Customer 270,Region 1,City 1,P049,Product 49,Category 4,1,491.59,491.59,5,136.33
O00390,2025-10-13,C148,Customer 148,Region 1,City 29,P084,Product 84,Category 9,6,410.58,2463.48,0,308.27
O00391,2025-11-06,C248,Customer 248,Region 6,City 9,P094,Product 94,Category 4,1,65.36,65.36,0,3.33
O00392,2025-12-30,C190,Customer 190,Region 3,City 11,P079,Product 79,Category 4,7,47.04,329.28,15,94.6
O00393,2025-03-28,C197,Customer 197,Region 10,City 18,P075,Product 75,Category 15,10,418.32,4183.2,0,336.51
O00394,2025-09-21,C139,Customer 139,Region 8,City 20,P047,Product 47,Category 2,1,198.11,198.11,15,47.85
O00395,2025-02-06,C297,Customer 297,Region 8,City 28,P001,Product 1,Category 1,8,254.75,2038.0,15,430.65
O00396,2025-02-23,C122,Customer 122,Region 3,City 3,P034,Product 34,Category 4,6,389.34,2336.04,0,293.41
O00397,2025-11-24,C236,Customer 236,Region 10,City 27,P044,Product 44,Category 14,10,37.1,371.0,0,96.69
O00398,2025-08-30,C056,Customer 56,Region 10,City 27,P076,Product 76,Category 1,5,21.06,105.3,15,24.16
O00399,2025-06-04,C110,Customer 110,Region 3,City 21,P080,Product 80,Category 5,3,322.73,968.19,10,125.4
O00400,2025-12-21,C110,Customer 110,Region 3,City 21,P038,Product 38,Category 8,3,30.8,92.4,5,19.31
O00401,2025-07-10,C258,Customer 258,Region 5,City 19,P098,Product 98,Category 8,10,335.46,3354.6,10,329.23
O00402,2025-09-21,C241,Customer 241,Region 6,City 2,P046,Product 46,Category 1,5,42.09,210.45,5,32.85
O00403,2025-01-23,C107,Customer 107,Region 5,City 18,P096,Product 96,Category 6,2,437.68,875.36,5,183.22
O00404,2025-05-01,C193,Customer 193,Region 4,City 14,P085,Product 85,Category 10,2,456.11,912.22,20,103.27
O00405,2025-08-30,C032,Customer 32,Region 4,City 3,P012,Product 12,Category 12,10,453.15,4531.5,20,273.5
O00406,2025-10-04,C221,Customer 221,Region 1,City 12,P024,Product 24,Category 9,3,73.05,219.15,0,18.22
O00407,2025-09-24,C117,Customer 117,Region 10,City 28,P007,Product 7,Category 7,8,451.77,3614.16,5,850.14
O00408,2025-11-17,C262,Customer 262,Region 3,City 23,P024,Product 24,Category 9,5,73.05,365.25,10,96.33
O00409,2025-07-21,C250,Customer 250,Region 5,City 11,P049,Product 49,Category 4,2,491.59,983.18,15,94.83
O00410,2025-08-25,C171,Customer 171,Region 3,City 22,P070,Product 70,Category 10,6,231.01,1386.06,15,232.8
O00411,2025-04-03,C272,Customer 272,Region 5,City 3,P050,Product 50,Category 5,9,464.52,4180.68,5,855.79
O00412,2025-05-24,C190,Customer 190,Region 3,City 11,P071,Product 71,Category 11,3,289.19,867.57,10,137.92
O00413,2025-02-24,C079,Customer 79,Region 7,City 20,P024,Product 24,Category 9,6,73.05,438.3,0,130.83
O00414,2025-02-27,C257,Customer 257,Region 6,City 18,P095,Product 95,Category 5,5,177.16,885.8,15,229.66
O00415,2025-08-28,C010,Customer 10,Region 6,City 11,P086,Product 86,Category 11,3,371.95,1115.85,5,66.84
O00416,2025-04-01,C274,Customer 274,Region 1,City 5,P007,Product 7,Category 7,1,451.77,451.77,5,128.84
O00417,2025-12-21,C271,Customer 271,Region 2,City 2,P092,Product 92,Category 2,6,134.34,806.04,20,196.63
O00418,2025-10-30,C099,Customer 99,Region 8,City 10,P059,Product 59,Category 14,6,348.66,2091.96,15,374.08
O00419,2025-03-25,C277,Customer 277,Region 10,City 8,P008,Product 8,Category 8,10,252.32,2523.2,15,130.74
O00420,2025-07-23,C179,Customer 179,Region 5,City 30,P008,Product 8,Category 8,2,252.32,504.64,20,150.89
O00421,2025-05-15,C008,Customer 8,Region 10,City 9,P067,Product 67,Category 7,10,245.24,2452.4,10,505.71
O00422,2025-05-25,C067,Customer 67,Region 1,City 8,P033,Product 33,Category 3,10,392.37,3923.7,0,1170.35
O00423,2025-02-06,C074,Customer 74,Region 7,City 15,P017,Product 17,Category 2,5,373.36,1866.8,20,102.23
O00424,2025-03-23,C014,Customer 14,Region 7,City 15,P061,Product 61,Category 1,7,126.53,885.71,10,211.09
O00425,2025-10-22,C034,Customer 34,Region 2,City 5,P033,Product 33,Category 3,8,392.37,3138.96,0,438.86
O00426,2025-09-20,C064,Customer 64,Region 2,City 5,P012,Product 12,Category 12,5,453.15,2265.75,20,170.23
O00427,2025-03-01,C028,Customer 28,Region 1,City 29,P086,Product 86,Category 11,1,371.95,371.95,0,87.06
O00428,2025-01-05,C174,Customer 174,Region 10,City 25,P045,Product 45,Category 15,9,189.29,1703.61,5,148.29
O00429,2025-05-02,C048,Customer 48,Region 10,City 19,P053,Product 53,Category 8,3,434.3,1302.9,0,227.69
