OrderID,CustomerID,ProductID,OrderDate,Quantity,SalesAmount,Discount,Profit
O00472,C296,P091,2025-01-26,8,2709.2,20,543.42
O00473,C130,P040,2025-01-05,7,3194.03,10,337.37
O00474,C195,P008,2025-07-18,6,1513.92,10,432.76
O00475,C126,P097,2025-04-21,9,2037.33,20,120.22
O00476,C168,P013,2025-03-23,6,282.24,15,58.78
O00477,C024,P071,2025-04-23,10,2891.9,15,172.09
O00478,C185,P051,2025-05-19,8,129.68,0,26.99
O00479,C155,P065,2025-04-06,4,777.6,20,225.02
O00480,C024,P040,2025-05-17,8,3650.32,10,755.47
O00481,C189,P077,2025-06-19,3,1425.03,20,98.56
O00482,C284,P091,2025-05-13,1,338.65,0,91.08
O00483,C092,P086,2025-09-07,7,2603.65,5,308.86
O00484,C069,P016,2025-12-28,8,239.36,0,30.89
O00485,C165,P032,2025-09-12,2,492.32,15,118.79
O00486,C251,P057,2025-08-16,4,1240.52,10,352.33
O00487,C120,P030,2025-07-07,1,225.39,0,66.19
O00488,C125,P006,2025-12-09,2,130.74,20,29.45
O00489,C120,P082,2025-11-02,1,387.7,5,102.82
O00490,C022,P074,2025-12-09,9,2619.63,20,736.19
O00491,C218,P018,2025-09-01,8,1750.24,0,384.16
O00492,C084,P100,2025-10-15,4,474.28,15,134.85
O00493,C261,P070,2025-12-27,5,1155.05,0,198.81
O00494,C224,P070,2025-02-10,7,1617.07,0,380.24
O00495,C072,P033,2025-03-22,8,3138.96,10,598.88
O00496,C247,P078,2025-07-06,8,3060.48,5,784.69
O00497,C012,P046,2025-11-06,3,126.27,15,33.04
O00498,C298,P072,2025-11-01,6,165.18,20,23.69
O00499,C178,P003,2025-08-17,1,436.22,5,116.53
O00500,C036,P039,2025-07-30,4,1959.88,5,282.89
O00501,C092,P018,2025-06-12,3,656.34,10,179.31
O00502,C139,P055,2025-11-23,8,1725.36,15,155.4
O00503,C161,P017,2025-07-29,1,373.36,5,103.79
O00504,C009,P010,2025-12-22,9,2637.09,0,532.75
O00505,C232,P057,2025-09-28,7,2170.91,15,379.66
O00506,C200,P012,2025-01-02,9,4078.35,10,1198.27
O00507,C087,P041,2025-12-03,3,801.36,0,146.82
O00508,C060,P006,2025-08-31,1,65.37,15,13.24
O00509,C169,P036,2025-08-24,4,373.92,0,100.13
O00510,C011,P046,2025-02-22,2,84.18,10,19.48
O00511,C188,P085,2025-07-12,9,4104.99,15,698.81
O00512,C068,P027,2025-10-10,8,2186.96,5,120.63
O00513,C274,P083,2025-04-28,6,2792.88,15,259.23
O00514,C166,P027,2025-02-03,8,2186.96,5,278.72
O00515,C049,P002,2025-06-27,9,1632.96,15,326.99
O00516,C105,P055,2025-10-20,7,1509.69,5,124.58
O00517,C299,P066,2025-01-27,3,237.18,0,38.59
O00518,C041,P035,2025-04-21,4,596.12,10,135.67
O00519,C027,P098,2025-09-21,3,1006.38,15,272.07
O00520,C258,P012,2025-02-23,3,1359.45,10,282.3
O00521,C129,P018,2025-05-13,6,1312.68,20,202.81
O00522,C234,P089,2025-01-11,8,1767.36,15,338.23
O00523,C014,P026,2025-07-05,5,2374.35,15,442.5
O00524,C274,P003,2025-11-22,3,1308.66,15,279.28
O00525,C079,P031,2025-04-14,4,279.6,15,50.64
O00526,C279,P055,2025-11-04,4,862.68,20,152.19
O00527,C030,P031,2025-02-18,4,279.6,0,40.36
O00528,C284,P085,2025-08-26,6,2736.66,0,362.29
O00529,C127,P020,2025-05-02,2,522.56,20,132.36
O00530,C133,P003,2025-11-30,1,436.22,15,22.88
O00531,C214,P073,2025-04-11,6,592.38,5,166.2
O00532,C082,P043,2025-03-12,3,1123.2,10,80.18
O00533,C038,P072,2025-01-06,9,247.77,0,43.05
O00534,C178,P028,2025-08-12,5,933.9,5,207.41
O00535,C170,P020,2025-02-23,3,783.84,0,121.09
O00536,C192,P020,2025-10-27,6,1567.68,5,122.52
O00537,C181,P064,2025-09-03,1,445.94,15,69.48
O00538,C224,P024,2025-05-28,6,438.3,0,120.87
O00539,C281,P042,2025-03-05,1,416.99,15,102.99
O00540,C169,P038,2025-06-05,2,61.6,5,4.0
O00541,C240,P056,2025-12-11,10,2619.9,0,157.62
O00542,C089,P091,2025-10-06,4,1354.6,0,104.7
O00543,C294,P043,2025-05-07,9,3369.6,5,437.5
O00544,C213,P074,2025-05-29,1,291.07,10,49.2
O00545,C008,P083,2025-02-11,8,3723.84,0,930.33
O00546,C243,P029,2025-07-04,6,1561.26,0,207.64
O00547,C071,P066,2025-10-29,1,79.06,15,10.57
O00548,C199,P086,2025-09-12,4,1487.8,5,396.4
O00549,C188,P070,2025-03-06,10,2310.1,15,579.92
O00550,C140,P040,2025-07-15,1,456.29,0,98.13
O00551,C096,P041,2025-10-03,5,1335.6,15,171.34
O00552,C298,P093,2025-11-10,6,323.1,0,36.42
O00553,C088,P046,2025-12-17,2,84.18,5,22.56
O00554,C133,P052,2025-01-19,10,4097.1,10,1219.73
O00555,C243,P024,2025-02-10,4,292.2,0,41.58
O00556,C282,P085,2025-05-18,1,456.11,10,50.86
O00557,C291,P053,2025-05-11,2,868.6,20,69.77
O00558,C292,P029,2025-12-06,2,520.42,15,142.93
O00559,C227,P062,2025-06-28,4,670.8,15,33.69
O00560,C170,P082,2025-11-22,3,1163.1,0,278.27
O00561,C285,P071,2025-03-09,10,2891.9,0,542.48
O00562,C212,P100,2025-06-02,4,474.28,20,77.35
O00563,C216,P096,2025-01-07,6,2626.08,5,407.89
O00564,C231,P043,2025-06-28,2,748.8,5,177.08
O00565,C089,P093,2025-10-02,3,161.55,20,24.64
O00566,C036,P050,2025-02-11,9,4180.68,20,920.11
O00567,C170,P032,2025-08-10,6,1476.96,20,306.18
O00568,C055,P023,2025-12-06,1,444.27,5,46.21
O00569,C049,P014,2025-03-12,2,318.56,10,75.18
O00570,C272,P008,2025-06-06,9,2270.88,0,182.43
O00571,C034,P090,2025-08-01,7,2094.33,10,152.36
O00572,C106,P061,2025-09-02,1,126.53,5,33.48
O00573,C036,P061,2025-08-07,4,506.12,20,147.99
O00574,C265,P100,2025-07-20,7,829.99,15,191.63
O00575,C280,P090,2025-04-29,3,897.57,0,135.45
O00576,C040,P018,2025-06-01,9,1969.02,5,122.65
O00577,C298,P027,2025-05-18,2,546.74,5,122.08
O00578,C114,P071,2025-04-27,4,1156.76,10,222.58
O00579,C127,P007,2025-12-03,5,2258.85,20,161.73
O00580,C094,P029,2025-07-10,4,1040.84,15,102.68
O00581,C276,P037,2025-09-15,1,329.5,15,21.98
O00582,C008,P095,2025-08-20,6,1062.96,10,117.21
O00583,C115,P077,2025-09-08,5,2375.05,5,582.47
O00584,C111,P003,2025-08-02,1,436.22,5,109.06
O00585,C099,P031,2025-07-24,3,209.7,15,22.29
O00586,C257,P049,2025-10-24,4,1966.36,10,193.8
O00587,C039,P045,2025-09-19,8,1514.32,15,156.75
O00588,C009,P020,2025-07-28,1,261.28,0,70.85
O00589,C193,P078,2025-05-30,4,1530.24,20,292.44
O00590,C241,P063,2025-09-28,7,2155.16,0,202.51
O00591,C207,P022,2025-09-01,3,1422.6,5,156.4
O00592,C204,P033,2025-03-17,1,392.37,0,103.04
O00593,C167,P035,2025-08-03,9,1341.27,0,110.47
O00594,C266,P059,2025-11-25,9,3137.94,15,181.07
O00595,C160,P082,2025-03-09,4,1550.8,15,427.23
O00596,C083,P064,2025-10-30,4,1783.76,20,474.03
O00597,C170,P047,2025-07-24,6,1188.66,0,171.13
O00598,C226,P018,2025-01-30,8,1750.24,0,495.65
O00599,C121,P097,2025-02-08,2,452.74,15,115.32
O00600,C014,P082,2025-12-05,6,2326.2,15,297.19
O00601,C052,P011,2025-02-07,3,145.05,20,24.93
O00602,C133,P002,2025-07-21,5,907.2,15,87.7
O00603,C051,P039,2025-05-14,4,1959.88,20,502.04
O00604,C252,P086,2025-11-13,3,1115.85,0,63.71
O00605,C061,P084,2025-10-29,9,3695.22,15,601.45
O00606,C279,P018,2025-02-12,10,2187.8,5,114.52
O00607,C062,P004,2025-01-09,4,1784.84,10,282.25
O00608,C290,P060,2025-12-03,9,1780.2,10,355.69
O00609,C263,P100,2025-05-21,6,711.42,20,190.0
O00610,C041,P035,2025-10-22,4,596.12,10,50.84
O00611,C067,P051,2025-03-16,1,16.21,15,1.52
O00612,C250,P007,2025-04-09,10,4517.7,20,1068.41
O00613,C161,P075,2025-11-21,9,3764.88,20,401.12
O00614,C148,P097,2025-11-30,5,1131.85,0,141.63
O00615,C242,P025,2025-01-11,2,69.54,0,15.4
O00616,C059,P075,2025-12-08,1,418.32,0,110.18
O00617,C282,P095,2025-10-01,1,177.16,5,36.55
O00618,C062,P016,2025-02-25,2,59.84,20,4.42
O00619,C260,P072,2025-04-21,8,220.24,5,45.82
O00620,C257,P027,2025-06-20,10,2733.7,15,779.46
O00621,C170,P002,2025-01-18,9,1632.96,10,415.03
O00622,C240,P080,2025-07-07,10,3227.3,5,241.71
O00623,C094,P042,2025-02-13,5,2084.95,5,351.66
O00624,C053,P100,2025-03-20,7,829.99,10,238.58
O00625,C053,P046,2025-09-01,1,42.09,10,5.8
O00626,C167,P072,2025-03-11,6,165.18,5,30.58
O00627,C117,P002,2025-08-26,8,1451.52,15,322.23
O00628,C139,P054,2025-02-03,9,116.19,0,15.77
O00629,C146,P054,2025-03-26,5,64.55,20,14.54
O00630,C129,P096,2025-02-24,7,3063.76,15,473.28
O00631,C102,P077,2025-12-09,5,2375.05,10,330.13
O00632,C239,P052,2025-07-22,5,2048.55,15,423.45
O00633,C007,P072,2025-01-20,5,137.65,15,40.67
O00634,C290,P072,2025-10-26,8,220.24,0,11.06
O00635,C013,P053,2025-07-04,2,868.6,5,179.78
O00636,C248,P014,2025-03-22,2,318.56,15,91.82
O00637,C279,P093,2025-04-20,9,484.65,10,48.51
O00638,C283,P058,2025-06-27,1,201.63,15,24.15
O00639,C075,P063,2025-10-16,7,2155.16,5,443.39
O00640,C196,P015,2025-11-22,3,1100.91,5,279.1
O00641,C251,P079,2025-03-21,6,282.24,5,18.86
O00642,C192,P044,2025-09-12,4,148.4,10,39.68
O00643,C069,P038,2025-07-17,5,154.0,15,37.98
O00644,C030,P032,2025-02-07,5,1230.8,15,77.13
O00645,C297,P051,2025-09-17,3,48.63,10,5.62
O00646,C108,P038,2025-02-21,1,30.8,20,2.28
O00647,C169,P024,2025-02-21,6,438.3,5,73.23
O00648,C241,P029,2025-12-21,4,1040.84,15,289.11
O00649,C038,P022,2025-08-10,1,474.2,20,70.16
O00650,C005,P091,2025-04-27,1,338.65,15,78.48
O00651,C022,P021,2025-01-30,4,504.36,15,146.25
O00652,C241,P021,2025-11-15,9,1134.81,10,105.04
O00653,C181,P079,2025-09-06,3,141.12,15,18.06
O00654,C219,P098,2025-11-23,5,1677.3,5,421.77
O00655,C192,P091,2025-12-11,2,677.3,0,139.44
O00656,C235,P038,2025-12-23,7,215.6,15,43.46
O00657,C158,P061,2025-05-31,1,126.53,20,23.04
O00658,C193,P003,2025-12-02,6,2617.32,20,772.94
O00659,C151,P034,2025-11-16,2,778.68,5,66.37
O00660,C114,P036,2025-09-06,8,747.84,5,197.9
O00661,C263,P021,2025-03-15,9,1134.81,0,201.57
O00662,C043,P087,2025-03-03,6,1382.64,15,140.32
O00663,C171,P011,2025-12-24,1,48.35,0,7.48
O00664,C051,P080,2025-02-26,7,2259.11,10,267.59
O00665,C233,P014,2025-08-15,8,1274.24,0,232.25
O00666,C258,P020,2025-04-12,1,261.28,5,34.04
O00667,C176,P031,2025-08-21,7,489.3,15,68.71
O00668,C116,P058,2025-07-28,8,1613.04,15,240.71
O00669,C274,P065,2025-06-08,2,388.8,5,37.52
O00670,C238,P021,2025-01-14,8,1008.72,15,141.82
O00671,C149,P098,2025-08-24,8,2683.68,0,287.44
O00672,C039,P041,2025-04-17,9,2404.08,0,548.88
O00673,C207,P025,2025-11-29,5,173.85,10,15.09
O00674,C171,P056,2025-11-14,7,1833.93,15,360.85
O00675,C130,P007,2025-05-29,5,2258.85,15,218.79
O00676,C029,P083,2025-05-12,5,2327.4,0,417.9
O00677,C278,P051,2025-01-12,6,97.26,0,26.69
O00678,C174,P087,2025-02-08,6,1382.64,10,101.82
O00679,C078,P044,2025-08-15,6,222.6,0,63.82
O00680,C085,P034,2025-02-05,9,3504.06,0,377.51
O00681,C114,P028,2025-08-31,7,1307.46,10,104.92
O00682,C203,P059,2025-08-18,7,2440.62,0,321.52
O00683,C055,P039,2025-04-20,7,3429.79,5,268.95
O00684,C222,P098,2025-05-24,3,1006.38,15,167.81
O00685,C117,P069,2025-11-11,10,3863.0,10,636.58
O00686,C199,P016,2025-09-24,7,209.44,0,46.55
O00687,C128,P064,2025-10-09,2,891.88,0,119.9
O00688,C254,P047,2025-03-29,8,1584.88,0,159.98
O00689,C226,P032,2025-11-08,5,1230.8,20,126.27
O00690,C089,P070,2025-09-06,10,2310.1,20,533.01
O00691,C288,P044,2025-07-24,6,222.6,20,14.86
O00692,C269,P065,2025-10-05,2,388.8,15,76.84
O00693,C216,P025,2025-05-22,7,243.39,10,28.27
O00694,C053,P002,2025-02-17,7,1270.08,20,113.25
O00695,C195,P044,2025-02-16,3,111.3,5,13.63
O00696,C087,P021,2025-06-23,8,1008.72,0,212.95
O00697,C008,P065,2025-02-12,3,583.2,0,59.51
O00698,C296,P025,2025-01-14,8,278.16,10,56.32
O00699,C131,P062,2025-07-11,8,1341.6,0,223.67
O00700,C112,P078,2025-02-20,8,3060.48,10,189.59
O00701,C095,P067,2025-03-14,7,1716.68,15,332.74
O00702,C216,P016,2025-12-08,5,149.6,20,34.85
O00703,C112,P071,2025-02-02,2,578.38,20,65.21
O00704,C120,P028,2025-11-15,9,1681.02,20,470.84
O00705,C224,P094,2025-07-04,2,130.72,10,34.86
O00706,C225,P085,2025-10-21,5,2280.55,5,324.39
O00707,C132,P035,2025-03-19,6,894.18,20,155.43
O00708,C069,P047,2025-04-13,5,990.55,5,239.45
O00709,C100,P032,2025-05-09,9,2215.44,15,328.52
O00710,C204,P038,2025-04-21,4,123.2,20,29.53
O00711,C185,P070,2025-11-06,4,924.04,15,118.23
O00712,C203,P027,2025-03-25,9,2460.33,20,728.18
O00713,C069,P050,2025-05-21,2,929.04,5,113.22
O00714,C240,P073,2025-06-03,3,296.19,10,18.9
O00715,C194,P040,2025-12-09,1,456.29,15,122.49
O00716,C117,P027,2025-11-04,7,1913.59,0,121.65
O00717,C183,P093,2025-10-16,1,53.85,5,12.0
O00718,C106,P035,2025-11-07,1,149.03,20,44.19
O00719,C190,P003,2025-12-26,9,3925.98,5,369.07
O00720,C003,P005,2025-05-13,8,693.84,0,100.86
O00721,C263,P090,2025-09-08,4,1196.76,5,276.01
O00722,C148,P019,2025-01-25,8,164.96,20,19.42
O00723,C154,P002,2025-09-26,8,1451.52,5,203.3
O00724,C235,P010,2025-10-03,6,1758.06,20,149.46
O00725,C271,P009,2025-08-19,4,617.4,0,94.57
O00726,C249,P033,2025-12-30,4,1569.48,20,449.47
O00727,C244,P069,2025-09-23,10,3863.0,5,659.21
O00728,C238,P052,2025-02-07,2,819.42,5,160.07
O00729,C191,P018,2025-03-13,6,1312.68,15,121.08
O00730,C221,P098,2025-06-02,6,2012.76,5,226.42
O00731,C027,P071,2025-11-13,3,867.57,0,107.26
O00732,C168,P089,2025-10-20,3,662.76,20,148.91
O00733,C045,P031,2025-05-14,9,629.1,5,40.03
O00734,C039,P042,2025-06-10,6,2501.94,5,292.02
O00735,C299,P063,2025-07-23,4,1231.52,20,225.94
O00736,C292,P068,2025-10-21,2,732.62,5,164.06
O00737,C144,P013,2025-12-29,4,188.16,20,48.43
O00738,C028,P063,2025-07-17,3,923.64,5,197.07
O00739,C017,P026,2025-04-22,5,2374.35,0,372.26
O00740,C178,P087,2025-06-08,5,1152.2,10,77.13
O00741,C146,P012,2025-03-14,10,4531.5,20,237.12
O00742,C206,P038,2025-09-18,10,308.0,0,87.57
O00743,C043,P065,2025-04-20,1,194.4,20,36.93
O00744,C159,P031,2025-08-03,7,489.3,5,31.82
O00745,C282,P054,2025-04-10,10,129.1,15,17.06
O00746,C086,P006,2025-10-03,2,130.74,20,16.9
O00747,C293,P079,2025-06-02,3,141.12,15,8.92
O00748,C207,P011,2025-09-04,2,96.7,0,13.97
O00749,C278,P054,2025-05-14,9,116.19,0,11.85
O00750,C278,P073,2025-02-02,4,394.92,0,37.68
O00751,C185,P061,2025-03-16,2,253.06,0,31.26
O00752,C150,P035,2025-06-27,5,745.15,15,187.74
O00753,C168,P097,2025-07-11,7,1584.59,15,444.27
O00754,C248,P085,2025-10-15,6,2736.66,20,704.31
O00755,C110,P097,2025-03-07,6,1358.22,10,378.06
O00756,C283,P020,2025-11-21,5,1306.4,20,127.81
O00757,C225,P006,2025-08-23,4,261.48,20,45.42
O00758,C114,P006,2025-02-27,3,196.11,15,26.91
O00759,C214,P095,2025-03-25,4,708.64,10,141.67
O00760,C144,P066,2025-11-03,4,316.24,0,49.55
O00761,C143,P072,2025-05-10,5,137.65,5,25.98
O00762,C153,P017,2025-11-22,1,373.36,15,72.83
O00763,C043,P037,2025-03-17,10,3295.0,20,943.23
O00764,C109,P084,2025-01-15,7,2874.06,20,205.88
O00765,C171,P030,2025-01-01,2,450.78,20,57.45
O00766,C268,P095,2025-02-14,10,1771.6,5,356.36
O00767,C066,P091,2025-05-14,3,1015.95,20,190.37
O00768,C258,P097,2025-01-23,2,452.74,20,123.45
O00769,C140,P087,2025-07-05,8,1843.52,0,524.08
O00770,C044,P010,2025-10-04,2,586.02,20,45.32
O00771,C201,P013,2025-09-04,4,188.16,20,43.75
O00772,C077,P003,2025-11-20,4,1744.88,15,352.03
O00773,C010,P002,2025-11-28,10,1814.4,5,369.33
O00774,C286,P011,2025-04-25,10,483.5,10,26.13
O00775,C109,P076,2025-09-12,8,168.48,20,44.06
O00776,C109,P010,2025-08-21,6,1758.06,5,232.1
O00777,C243,P006,2025-07-05,3,196.11,20,25.14
O00778,C138,P038,2025-01-27,6,184.8,10,26.17
O00779,C052,P025,2025-12-18,3,104.31,5,8.32
O00780,C226,P014,2025-12-17,4,637.12,10,137.85
O00781,C007,P052,2025-04-28,6,2458.26,20,623.78
O00782,C114,P036,2025-11-20,1,93.48,5,13.91
O00783,C215,P010,2025-03-04,7,2051.07,15,229.42
O00784,C132,P054,2025-03-06,5,64.55,10,4.87
O00785,C288,P047,2025-12-02,5,990.55,5,107.81
O00786,C022,P047,2025-10-27,2,396.22,15,37.85
O00787,C101,P006,2025-09-08,4,261.48,15,62.08
O00788,C274,P077,2025-10-08,3,1425.03,5,355.14
O00789,C234,P019,2025-12-16,5,103.1,0,21.15
O00790,C012,P098,2025-01-17,10,3354.6,15,588.11
O00791,C051,P033,2025-01-14,1,392.37,10,92.7
O00792,C211,P050,2025-07-18,2,929.04,20,99.88
O00793,C036,P048,2025-07-22,3,1176.6,5,153.15
O00794,C007,P029,2025-07-25,3,780.63,0,111.44
O00795,C177,P005,2025-01-19,3,260.19,15,15.2
O00796,C107,P028,2025-08-30,9,1681.02,0,165.59
O00797,C285,P027,2025-06-06,4,1093.48,10,303.89
O00798,C036,P021,2025-05-13,1,126.09,5,18.57
O00799,C013,P050,2025-12-10,10,4645.2,15,771.43
O00800,C262,P025,2025-05-07,10,347.7,20,32.19
O00801,C283,P097,2025-12-10,5,1131.85,15,178.08
O00802,C265,P025,2025-11-30,6,208.62,0,34.26
O00803,C038,P063,2025-08-30,4,1231.52,5,68.33
O00804,C180,P084,2025-03-29,1,410.58,15,47.85
O00805,C087,P044,2025-05-21,7,259.7,20,66.64
O00806,C050,P062,2025-06-20,3,503.1,15,93.31
O00807,C148,P076,2025-07-27,8,168.48,0,26.16
O00808,C087,P004,2025-03-30,3,1338.63,20,293.7
O00809,C198,P073,2025-01-27,4,394.92,5,80.9
O00810,C118,P069,2025-01-01,6,2317.8,15,564.17
O00811,C109,P072,2025-10-19,9,247.77,20,53.29
O00812,C124,P076,2025-01-06,8,168.48,5,21.4
O00813,C016,P088,2025-03-01,8,2312.08,15,490.67
O00814,C107,P041,2025-09-19,2,534.24,5,55.49
O00815,C142,P090,2025-03-16,3,897.57,5,229.64
O00816,C236,P033,2025-07-11,9,3531.33,20,322.26
O00817,C116,P043,2025-02-07,4,1497.6,15,304.29
O00818,C300,P094,2025-05-10,8,522.88,15,110.94
O00819,C262,P008,2025-06-28,9,2270.88,5,565.46
O00820,C032,P026,2025-01-17,2,949.74,15,91.28
O00821,C291,P077,2025-06-19,10,4750.1,15,1194.46
O00822,C064,P056,2025-08-13,3,785.97,0,77.36
O00823,C269,P010,2025-09-02,10,2930.1,5,285.64
O00824,C275,P088,2025-06-28,6,1734.06,15,250.74
O00825,C164,P038,2025-10-13,10,308.0,10,79.98
O00826,C283,P058,2025-01-17,8,1613.04,10,142.63
O00827,C260,P097,2025-02-14,8,1810.96,5,529.38
O00828,C095,P086,2025-10-18,5,1859.75,0,150.36
O00829,C024,P048,2025-03-12,6,2353.2,0,325.64
O00830,C109,P053,2025-01-15,2,868.6,5,150.21
O00831,C007,P079,2025-11-06,1,47.04,10,10.1
O00832,C286,P077,2025-08-29,5,2375.05,0,634.01
O00833,C280,P088,2025-11-20,9,2601.09,10,725.21
O00834,C231,P029,2025-11-15,9,2341.89,0,280.43
O00835,C261,P050,2025-01-08,2,929.04,5,247.38
O00836,C059,P046,2025-11-04,2,84.18,15,17.05
O00837,C216,P039,2025-08-31,10,4899.7,5,1313.42
O00838,C005,P076,2025-10-20,2,42.12,10,11.45
O00839,C099,P054,2025-05-10,9,116.19,5,32.99
O00840,C196,P007,2025-10-09,5,2258.85,0,372.39
O00841,C073,P031,2025-01-04,3,209.7,10,37.35
O00842,C096,P002,2025-05-11,3,544.32,10,78.94
O00843,C300,P076,2025-02-13,1,21.06,5,1.93
O00844,C184,P054,2025-01-12,9,116.19,20,32.17
O00845,C067,P037,2025-12-05,9,2965.5,0,544.06
O00846,C027,P041,2025-04-19,3,801.36,5,85.62
O00847,C166,P032,2025-09-16,4,984.64,10,83.69
O00848,C073,P089,2025-04-04,5,1104.6,5,229.35
O00849,C229,P011,2025-07-25,3,145.05,10,43.27
O00850,C260,P090,2025-01-01,5,1495.95,15,281.53
O00851,C180,P087,2025-10-28,7,1613.08,20,188.41
O00852,C296,P019,2025-10-30,5,103.1,10,29.86
O00853,C130,P038,2025-11-03,1,30.8,15,5.75
O00854,C205,P090,2025-06-11,8,2393.52,10,575.65
O00855,C210,P039,2025-12-17,3,1469.91,15,271.11
O00856,C106,P020,2025-12-26,7,1828.96,15,453.83
O00857,C281,P082,2025-02-16,2,775.4,15,121.97
O00858,C193,P093,2025-09-21,7,376.95,15,80.18
O00859,C206,P005,2025-03-24,1,86.73,10,14.9
O00860,C189,P088,2025-07-02,1,289.01,0,49.78
O00861,C062,P080,2025-04-04,1,322.73,0,39.27
O00862,C015,P016,2025-07-26,5,149.6,10,13.74
O00863,C271,P071,2025-10-14,5,1445.95,5,368.79
O00864,C258,P044,2025-06-21,6,222.6,10,26.72
O00865,C279,P037,2025-12-24,10,3295.0,15,553.87
O00866,C222,P025,2025-07-05,5,173.85,20,20.46
O00867,C227,P063,2025-07-29,7,2155.16,15,209.36
O00868,C079,P047,2025-06-27,9,1782.99,15,94.99
O00869,C017,P099,2025-02-15,2,309.42,10,53.01
O00870,C073,P050,2025-07-12,4,1858.08,15,393.35
O00871,C162,P026,2025-08-07,8,3798.96,5,475.99
O00872,C006,P051,2025-01-15,8,129.68,5,20.05
O00873,C264,P029,2025-05-23,7,1821.47,15,222.36
O00874,C185,P036,2025-04-26,4,373.92,5,34.28
O00875,C156,P002,2025-07-15,9,1632.96,15,457.68
O00876,C257,P043,2025-07-19,1,374.4,10,84.48
O00877,C132,P008,2025-06-14,10,2523.2,0,522.3
O00878,C230,P070,2025-01-08,7,1617.07,10,467.47
O00879,C036,P033,2025-12-04,1,392.37,10,99.89
O00880,C053,P045,2025-11-30,5,946.45,0,175.15
O00881,C065,P100,2025-04-05,5,592.85,15,128.0
O00882,C085,P074,2025-10-28,2,582.14,5,160.85
O00883,C299,P014,2025-03-23,6,955.68,20,132.07
O00884,C096,P055,2025-06-09,8,1725.36,5,138.2
O00885,C023,P065,2025-05-26,8,1555.2,10,314.84
O00886,C230,P099,2025-03-27,1,154.71,10,15.7
O00887,C182,P026,2025-11-14,10,4748.7,20,1078.12
O00888,C101,P090,2025-03-24,9,2692.71,20,449.51
O00889,C256,P069,2025-03-31,5,1931.5,5,167.44
O00890,C127,P094,2025-04-15,6,392.16,5,56.25
O00891,C049,P077,2025-08-17,2,950.02,15,263.48
O00892,C128,P037,2025-10-25,6,1977.0,5,518.82
O00893,C058,P009,2025-06-05,1,154.35,10,22.66
O00894,C297,P022,2025-09-26,1,474.2,5,87.61
O00895,C062,P019,2025-06-30,8,164.96,15,33.93
O00896,C273,P035,2025-11-25,9,1341.27,10,169.82
O00897,C074,P039,2025-03-12,4,1959.88,15,112.49
O00898,C285,P015,2025-10-11,8,2935.76,10,625.13
O00899,C195,P054,2025-11-19,10,129.1,5,8.13
O00900,C159,P040,2025-08-18,1,456.29,5,23.0
O00901,C143,P014,2025-04-16,5,796.4,5,210.5
O00902,C296,P051,2025-11-25,7,113.47,10,21.05
O00903,C202,P049,2025-12-30,9,4424.31,20,692.12
O00904,C258,P074,2025-04-06,4,1164.28,10,308.69
O00905,C059,P100,2025-05-17,8,948.56,5,175.39
O00906,C019,P064,2025-03-28,1,445.94,5,77.62
O00907,C036,P097,2025-08-09,7,1584.59,10,465.06
O00908,C046,P002,2025-09-22,3,544.32,5,123.34
O00909,C018,P063,2025-01-11,6,1847.28,5,237.15
O00910,C113,P066,2025-02-24,3,237.18,0,38.33
O00911,C221,P072,2025-08-26,10,275.3,0,38.94
O00912,C239,P091,2025-12-06,2,677.3,5,163.05
O00913,C259,P089,2025-10-27,4,883.68,15,236.76
O00914,C283,P064,2025-07-09,3,1337.82,15,159.09
O00915,C243,P047,2025-02-07,10,1981.1,5,378.28
O00916,C034,P012,2025-10-04,9,4078.35,10,622.6
O00917,C087,P029,2025-01-19,6,1561.26,20,338.07
O00918,C211,P076,2025-01-16,9,189.54,15,35.28
O00919,C155,P003,2025-07-11,5,2181.1,0,257.3
O00920,C092,P061,2025-07-22,2,253.06,5,12.69
O00921,C149,P077,2025-02-27,10,4750.1,5,971.17
O00922,C290,P004,2025-12-14,9,4015.89,5,415.72
O00923,C146,P086,2025-04-12,6,2231.7,0,288.64
O00924,C224,P057,2025-06-12,5,1550.65,10,247.87
O00925,C123,P075,2025-07-25,1,418.32,10,67.87
O00926,C055,P085,2025-10-09,2,912.22,10,205.79
O00927,C260,P024,2025-01-01,10,730.5,15,166.84
O00928,C241,P013,2025-06-18,7,329.28,5,34.13
O00929,C285,P043,2025-08-08,10,3744.0,0,974.95
O00930,C227,P005,2025-09-07,10,867.3,10,103.64
O00931,C212,P096,2025-12-24,2,875.36,10,109.59
O00932,C040,P082,2025-02-28,3,1163.1,20,76.28
O00933,C175,P019,2025-12-06,4,82.48,5,7.19
O00934,C202,P096,2025-06-27,2,875.36,0,242.92
O00935,C097,P019,2025-10-15,8,164.96,20,40.19
O00936,C088,P051,2025-12-23,7,113.47,5,9.74
O00937,C146,P046,2025-10-29,2,84.18,10,15.18
O00938,C129,P015,2025-11-11,10,3669.7,10,517.79
O00939,C299,P072,2025-03-06,9,247.77,10,45.77
O00940,C177,P006,2025-05-01,3,196.11,5,58.06
O00941,C057,P071,2025-01-06,3,867.57,5,107.02
O00942,C163,P065,2025-03-23,6,1166.4,10,245.91
O00943,C240,P074,2025-06-21,6,1746.42,5,434.59
O00944,C170,P004,2025-10-21,3,1338.63,15,182.02
